Area Code4,Geography3,Area.x,Por_18,Bungalow_Total,Por_19,Flat/Maisonette_Total,Por_20,Terraced_House_Total,Por_21,Semi_detached_House_Total,Por_22,Detached_House_Total,Por_23,Annexe,Por_24,Other1,Por_25,Unknown2,Total,1,Area.y,AREA_NAME,BP_PRE_1900,Por_1,BP_1900_1918,Por_2,BP_1919_1929,Por_3,BP_1930_1939,Por_4,Por_14,BP_1945_1954,Por_5,BP_1955_1964,Por_6,BP_1965_1972,Por_7,Por_15,BP_1973_1982,Por_8,BP_1983_1992,Por_9,BP_1993_1999,Por_10,Por_16,BP_2000_2009,Por_11,BP_2010_2015,Por_12,BP_UNKNOWN,Por_13,Por_17,ALL_PROPERTIES,MODE1_VAL,MODE1_TYPE,MODE1_PC,MODE2_VAL,MODE2_TYPE,MODE2_PC,MODE2_MODE1_RATIO
E01000061,LSOA,Barking and Dagenham 006C,0,0,0.985294118,670,0,0,0,0,0,0,0,0,0,0,0,0,680,LSOA,Barking and Dagenham 006C,Barking and Dagenham 006C,0,0,0,0,1,0.001428571,1,0.001428571,0.002857142,0,0,0,0,640,0.914285714,0.914285714,0,0,0,0,30,0.042857143,0.042857143,0,0,30,0.042857143,0,0,0.042857143,700,640,BP_1965_1972,0.91,30,BP_2010_2015,0.04,0.05
E01000062,LSOA,Barking and Dagenham 006D,0.04,30,0.146666667,110,0.64,480,0.16,120,0,0,0,0,0,0,0,0,750,LSOA,Barking and Dagenham 006D,Barking and Dagenham 006D,0,0,10,0.013333333,200,0.266666667,250,0.333333333,0.6,290,0.386666667,1,0.001333333,0,0,0.388,1,0.001333333,0,0,1,0.001333333,0.002666666,1,0.001333333,0,0,1,0.001333333,0.002666666,750,290,BP_1945_1954,0.39,250,BP_1930_1939,0.33,0.86
E01000063,LSOA,Barking and Dagenham 004A,0,0,0.080645161,50,0.903225806,560,0,0,0,0,0,0,0,0,0,0,620,LSOA,Barking and Dagenham 004A,Barking and Dagenham 004A,0,0,0,0,560,0.903225806,0,0,0.903225806,40,0.064516129,0,0,0,0,0.064516129,0,0,0,0,10,0.016129032,0.016129032,1,0.001612903,0,0,0,0,0.001612903,620,560,BP_1919_1929,0.9,40,BP_1945_1954,0.06,0.07
E01000064,LSOA,Barking and Dagenham 006E,0,0,0.304878049,250,0.573170732,470,0.12195122,100,0.012195122,10,0,0,0,0,0,0,820,LSOA,Barking and Dagenham 006E,Barking and Dagenham 006E,0,0,0,0,50,0.06097561,340,0.414634146,0.475609756,70,0.085365854,90,0.109756098,10,0.012195122,0.207317074,10,0.012195122,80,0.097560976,60,0.073170732,0.18292683,70,0.085365854,50,0.06097561,0,0,0.146341464,820,340,BP_1930_1939,0.41,90,BP_1955_1964,0.11,0.26
E01000065,LSOA,Barking and Dagenham 007A,0,0,0.313253012,260,0.662650602,550,0.012048193,10,0,0,0,0,0,0,0,0,830,LSOA,Barking and Dagenham 007A,Barking and Dagenham 007A,0,0,0,0,540,0.65060241,50,0.060240964,0.710843374,10,0.012048193,10,0.012048193,0,0,0.024096386,60,0.072289157,50,0.060240964,20,0.024096386,0.156626507,100,0.120481928,0,0,1,0.001204819,0.121686747,830,540,BP_1919_1929,0.65,100,BP_2000_2009,0.12,0.19
E01000066,LSOA,Barking and Dagenham 011A,0.014492754,10,0.347826087,240,0.579710145,400,0.072463768,50,0,0,0,0,0,0,0,0,690,LSOA,Barking and Dagenham 011A,Barking and Dagenham 011A,0,0,0,0,50,0.072463768,310,0.449275362,0.52173913,160,0.231884058,180,0.260869565,0,0,0.492753623,0,0,1,0.001449275,0,0,0.001449275,1,0.001449275,0,0,0,0,0.001449275,690,310,BP_1930_1939,0.45,180,BP_1955_1964,0.26,0.58
E01000067,LSOA,Barking and Dagenham 011B,0,0,0.31884058,220,0.652173913,450,0.028985507,20,0,0,0,0,0,0,0,0,690,LSOA,Barking and Dagenham 011B,Barking and Dagenham 011B,0,0,0,0,1,0.001449275,460,0.666666667,0.668115942,220,0.31884058,0,0,0,0,0.31884058,0,0,0,0,1,0.001449275,0.001449275,0,0,0,0,0,0,0,690,460,BP_1930_1939,0.67,220,BP_1945_1954,0.32,0.48
E01000068,LSOA,Barking and Dagenham 016E,0,0,0.096153846,50,0.75,390,0.134615385,70,0.019230769,10,0,0,0,0,0,0,520,LSOA,Barking and Dagenham 016E,Barking and Dagenham 016E,0,0,180,0.346153846,30,0.057692308,300,0.576923077,0.634615385,1,0.001923077,1,0.001923077,0,0,0.003846154,0,0,0,0,0,0,0,1,0.001923077,0,0,1,0.001923077,0.003846154,520,300,BP_1930_1939,0.58,180,BP_1900_1918,0.35,0.6
E01000069,LSOA,Barking and Dagenham 011C,0,0,0.018867925,10,0.867924528,460,0.094339623,50,0,0,0,0,0,0,0,0,530,LSOA,Barking and Dagenham 011C,Barking and Dagenham 011C,0,0,0,0,0,0,510,0.962264151,0.962264151,1,0.001886792,10,0.018867925,0,0,0.020754717,0,0,0,0,0,0,0,10,0.018867925,1,0.001886792,0,0,0.020754717,530,510,BP_1930_1939,0.96,10,BP_2000_2009,0.02,0.02
E01000070,LSOA,Barking and Dagenham 011D,0,0,0.133333333,80,0.65,390,0.2,120,0.016666667,10,0,0,0,0,0,0,600,LSOA,Barking and Dagenham 011D,Barking and Dagenham 011D,0,0,20,0.032786885,20,0.032786885,520,0.852459016,0.885245901,40,0.06557377,0,0,0,0,0.06557377,0,0,0,0,1,0.001639344,0.001639344,1,0.001639344,0,0,1,0.001639344,0.003278688,610,520,BP_1930_1939,0.85,40,BP_1945_1954,0.07,0.08
E01000071,LSOA,Barking and Dagenham 011E,0.0375,30,0.275,220,0.6125,490,0.075,60,0,0,0,0,0,0,0,0,800,LSOA,Barking and Dagenham 011E,Barking and Dagenham 011E,0,0,0,0,0,0,440,0.543209877,0.543209877,40,0.049382716,20,0.024691358,50,0.061728395,0.135802469,0,0,10,0.012345679,0,0,0.012345679,230,0.283950617,20,0.024691358,0,0,0.308641975,810,440,BP_1930_1939,0.54,230,BP_2000_2009,0.28,0.52
E01000072,LSOA,Barking and Dagenham 017E,0,0,0.311688312,240,0.662337662,510,0.025974026,20,0,0,0,0,0,0,0,0,770,LSOA,Barking and Dagenham 017E,Barking and Dagenham 017E,0,0,0,0,560,0.727272727,1,0.001298701,0.728571428,1,0.001298701,20,0.025974026,40,0.051948052,0.079220779,0,0,0,0,10,0.012987013,0.012987013,140,0.181818182,0,0,1,0.001298701,0.183116883,770,560,BP_1919_1929,0.73,140,BP_2000_2009,0.18,0.25
E01000073,LSOA,Barking and Dagenham 012B,0,0,0.078125,50,0.90625,580,0,0,0,0,0,0,0,0,0,0,640,LSOA,Barking and Dagenham 012B,Barking and Dagenham 012B,0,0,0,0,640,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,640,BP_1919_1929,1,0,BP_UNKNOWN,0,0
E01000074,LSOA,Barking and Dagenham 012C,0,0,0.140625,90,0.859375,550,0,0,0,0,0,0,0,0,0,0,640,LSOA,Barking and Dagenham 012C,Barking and Dagenham 012C,0,0,0,0,640,1,1,0.0015625,1.0015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0015625,0,0,0,0,0.0015625,640,640,BP_1919_1929,1,1,BP_2000_2009,0,0
E01000075,LSOA,Barking and Dagenham 012D,0,0,0.046875,30,0.578125,370,0.390625,250,0,0,0,0,0,0,0,0,640,LSOA,Barking and Dagenham 012D,Barking and Dagenham 012D,0,0,0,0,410,0.640625,220,0.34375,0.984375,10,0.015625,0,0,0,0,0.015625,0,0,0,0,0,0,0,1,0.0015625,0,0,0,0,0.0015625,640,410,BP_1919_1929,0.64,220,BP_1930_1939,0.34,0.54
E01000076,LSOA,Barking and Dagenham 012E,0,0,0.136986301,100,0.835616438,610,0.01369863,10,0,0,0,0,0,0,0,0,730,LSOA,Barking and Dagenham 012E,Barking and Dagenham 012E,0,0,10,0.013513514,650,0.878378378,60,0.081081081,0.959459459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001351351,20,0.027027027,0,0,0.028378378,740,650,BP_1919_1929,0.88,60,BP_1930_1939,0.08,0.09
E01000077,LSOA,Barking and Dagenham 008F,0,0,0.101694915,60,0.86440678,510,0.016949153,10,0,0,0,0,0,0,0,0,590,LSOA,Barking and Dagenham 008F,Barking and Dagenham 008F,0,0,0,0,500,0.847457627,50,0.084745763,0.93220339,10,0.016949153,0,0,0,0,0.016949153,0,0,0,0,30,0.050847458,0.050847458,0,0,0,0,1,0.001694915,0.001694915,590,500,BP_1919_1929,0.85,50,BP_1930_1939,0.08,0.1
E01000078,LSOA,Barking and Dagenham 007B,0,0,0.140625,90,0.84375,540,0.015625,10,0,0,0,0,0,0,0,0,640,LSOA,Barking and Dagenham 007B,Barking and Dagenham 007B,0,0,0,0,570,0.890625,20,0.03125,0.921875,20,0.03125,1,0.0015625,0,0,0.0328125,0,0,10,0.015625,0,0,0.015625,30,0.046875,0,0,0,0,0.046875,640,570,BP_1919_1929,0.89,30,BP_2000_2009,0.05,0.05
E01000079,LSOA,Barking and Dagenham 009E,0,0,0.118644068,70,0.881355932,520,0.016949153,10,0,0,0,0,0,0,0,0,590,LSOA,Barking and Dagenham 009E,Barking and Dagenham 009E,0,0,0,0,510,0.86440678,10,0.016949153,0.881355933,0,0,0,0,0,0,0,0,0,40,0.06779661,30,0.050847458,0.118644068,1,0.001694915,0,0,0,0,0.001694915,590,510,BP_1919_1929,0.86,40,BP_1983_1992,0.07,0.08
E01000080,LSOA,Barking and Dagenham 007C,0,0,0.116666667,70,0.866666667,520,0.016666667,10,0,0,0,0,0,0,0,0,600,LSOA,Barking and Dagenham 007C,Barking and Dagenham 007C,0,0,0,0,570,0.95,0,0,0.95,0,0,0,0,0,0,0,0,0,20,0.033333333,0,0,0.033333333,0,0,0,0,0,0,0,600,570,BP_1919_1929,0.95,20,BP_1983_1992,0.03,0.04
E01000081,LSOA,Barking and Dagenham 007D,0,0,0.046153846,30,0.923076923,600,0,0,0,0,0,0,0,0,0.015384615,10,650,LSOA,Barking and Dagenham 007D,Barking and Dagenham 007D,0,0,0,0,630,0.969230769,1,0.001538462,0.970769231,0,0,0,0,0,0,0,1,0.001538462,1,0.001538462,0,0,0.003076924,1,0.001538462,1,0.001538462,10,0.015384615,0.018461539,650,630,BP_1919_1929,0.97,10,BP_UNKNOWN,0.02,0.02
E01000082,LSOA,Barking and Dagenham 007E,0,0,0.230769231,150,0.692307692,450,0.061538462,40,0,0,0,0,0,0,0,0,650,LSOA,Barking and Dagenham 007E,Barking and Dagenham 007E,0,0,0,0,480,0.738461538,40,0.061538462,0.8,0,0,0,0,0,0,0,60,0.092307692,0,0,0,0,0.092307692,70,0.107692308,0,0,1,0.001538462,0.10923077,650,480,BP_1919_1929,0.74,70,BP_2000_2009,0.11,0.15
E01000083,LSOA,Barking and Dagenham 007F,0,0,0.114754098,70,0.819672131,500,0.06557377,40,0,0,0,0,0,0,0,0,610,LSOA,Barking and Dagenham 007F,Barking and Dagenham 007F,0,0,0,0,580,0.950819672,0,0,0.950819672,0,0,30,0.049180328,0,0,0.049180328,0,0,0,0,1,0.001639344,0.001639344,1,0.001639344,0,0,0,0,0.001639344,610,580,BP_1919_1929,0.95,30,BP_1955_1964,0.05,0.05
E01000084,LSOA,Barking and Dagenham 013D,0,0,0.076923077,40,0.923076923,480,0,0,0,0,0,0,0,0,0,0,520,LSOA,Barking and Dagenham 013D,Barking and Dagenham 013D,0,0,0,0,500,0.961538462,20,0.038461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,500,BP_1919_1929,0.96,20,BP_1930_1939,0.04,0.04
E01000085,LSOA,Barking and Dagenham 013E,0,0,0.196721311,120,0.803278689,490,0,0,0,0,0,0,0,0,0,0,610,LSOA,Barking and Dagenham 013E,Barking and Dagenham 013E,1,0.001639344,0,0,560,0.918032787,0,0,0.918032787,0,0,0,0,0,0,0,40,0.06557377,0,0,1,0.001639344,0.067213114,10,0.016393443,1,0.001639344,0,0,0.018032787,610,560,BP_1919_1929,0.92,40,BP_1973_1982,0.07,0.07
E01000086,LSOA,Barking and Dagenham 013F,0.075471698,40,0.018867925,10,0.924528302,490,0,0,0,0,0,0,0,0,0,0,530,LSOA,Barking and Dagenham 013F,Barking and Dagenham 013F,0,0,0,0,490,0.924528302,0,0,0.924528302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.075471698,1,0.001886792,1,0.001886792,0.079245282,530,490,BP_1919_1929,0.92,40,BP_2000_2009,0.08,0.08
E01000087,LSOA,Barking and Dagenham 020B,0,0,0.2,100,0.5,250,0.3,150,0,0,0,0,0,0,0,0,500,LSOA,Barking and Dagenham 020B,Barking and Dagenham 020B,1,0.002,0,0,310,0.62,110,0.22,0.84,20,0.04,10,0.02,10,0.02,0.08,0,0,0,0,0,0,0,50,0.1,0,0,0,0,0.1,500,310,BP_1919_1929,0.62,110,BP_1930_1939,0.22,0.35
E01000088,LSOA,Barking and Dagenham 020C,0,0,0.14516129,90,0.838709677,520,0.016129032,10,0,0,0,0,0,0,0,0,620,LSOA,Barking and Dagenham 020C,Barking and Dagenham 020C,1,0.001612903,0,0,10,0.016129032,480,0.774193548,0.79032258,0,0,20,0.032258065,40,0.064516129,0.096774194,1,0.001612903,0,0,70,0.112903226,0.114516129,1,0.001612903,0,0,1,0.001612903,0.003225806,620,480,BP_1930_1939,0.77,70,BP_1993_1999,0.11,0.15
E01000089,LSOA,Barking and Dagenham 020D,0,0,0.078125,50,0.9375,600,0,0,0,0,0,0,0,0,0,0,640,LSOA,Barking and Dagenham 020D,Barking and Dagenham 020D,0,0,1,0.0015625,10,0.015625,630,0.984375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0015625,0,0,0,0,0.0015625,640,630,BP_1930_1939,0.98,10,BP_1919_1929,0.02,0.02
E01000090,LSOA,Barking and Dagenham 020E,0,0,0.103448276,60,0.810344828,470,0.068965517,40,0,0,0,0,0,0,0,0,580,LSOA,Barking and Dagenham 020E,Barking and Dagenham 020E,0,0,10,0.017241379,1,0.001724138,510,0.879310345,0.881034483,40,0.068965517,1,0.001724138,1,0.001724138,0.072413793,1,0.001724138,1,0.001724138,0,0,0.003448276,1,0.001724138,1,0.001724138,1,0.001724138,0.005172414,580,510,BP_1930_1939,0.88,40,BP_1945_1954,0.07,0.08
E01000091,LSOA,Barking and Dagenham 022A,0,0,0.449275362,310,0.507246377,350,0.014492754,10,0,0,0,0,0,0,0.014492754,10,690,LSOA,Barking and Dagenham 022A,Barking and Dagenham 022A,0,0,0,0,0,0,0,0,0,60,0.084507042,560,0.788732394,20,0.028169014,0.90140845,0,0,0,0,0,0,0,1,0.001408451,70,0.098591549,1,0.001408451,0.101408451,710,560,BP_1955_1964,0.79,70,BP_2010_2015,0.1,0.13
E01000092,LSOA,Barking and Dagenham 019E,0.007633588,10,0.290076336,380,0.625954198,820,0.045801527,60,0.030534351,40,0,0,0,0,0,0,1310,LSOA,Barking and Dagenham 019E,Barking and Dagenham 019E,1,0.00070922,1,0.00070922,1,0.00070922,250,0.177304965,0.178014185,210,0.14893617,120,0.085106383,1,0.00070922,0.234751773,0,0,1,0.00070922,50,0.035460993,0.036170213,320,0.226950355,460,0.326241135,1,0.00070922,0.55390071,1410,460,BP_2010_2015,0.33,320,BP_2000_2009,0.23,0.7
E01000093,LSOA,Barking and Dagenham 022B,0,0,0.621212121,410,0.318181818,210,0.045454545,30,0,0,0,0,0,0,0,0,660,LSOA,Barking and Dagenham 022B,Barking and Dagenham 022B,0,0,0,0,1,0.001538462,0,0,0.001538462,230,0.353846154,420,0.646153846,0,0,1,0,0,1,0.001538462,0,0,0.001538462,1,0.001538462,0,0,1,0.001538462,0.003076924,650,420,BP_1955_1964,0.65,230,BP_1945_1954,0.35,0.55
E01000094,LSOA,Barking and Dagenham 022C,0,0,0.574074074,310,0.314814815,170,0.111111111,60,0,0,0,0,0,0,0,0,540,LSOA,Barking and Dagenham 022C,Barking and Dagenham 022C,0,0,0,0,0,0,1,0.001388889,0.001388889,50,0.069444444,100,0.138888889,0,0,0.208333333,0,0,1,0.001388889,230,0.319444444,0.320833333,120,0.166666667,190,0.263888889,30,0.041666667,0.472222223,720,230,BP_1993_1999,0.32,190,BP_2010_2015,0.26,0.83
E01000095,LSOA,Barking and Dagenham 018E,0,0,0.084745763,50,0.745762712,440,0.169491525,100,0.016949153,10,0,0,0,0,0,0,590,LSOA,Barking and Dagenham 018E,Barking and Dagenham 018E,0,0,0,0,30,0.050847458,0,0,0.050847458,250,0.423728814,0,0,0,0,0.423728814,0,0,0,0,280,0.474576271,0.474576271,0,0,40,0.06779661,1,0.001694915,0.069491525,590,280,BP_1993_1999,0.47,250,BP_1945_1954,0.42,0.89
E01000096,LSOA,Barking and Dagenham 022D,0,0,0.421052632,160,0.578947368,220,0,0,0,0,0,0,0,0,0,0,380,LSOA,Barking and Dagenham 022D,Barking and Dagenham 022D,1,0.002272727,0,0,0,0,0,0,0,30,0.068181818,190,0.431818182,150,0.340909091,0.840909091,0,0,0,0,0,0,0,0,0,70,0.159090909,0,0,0.159090909,440,190,BP_1955_1964,0.43,150,BP_1965_1972,0.34,0.79
E01000097,LSOA,Barking and Dagenham 023C,0.042253521,30,0.154929577,110,0.774647887,550,0.028169014,20,0,0,0,0,0,0,0,0,710,LSOA,Barking and Dagenham 023C,Barking and Dagenham 023C,10,0.014084507,0,0,520,0.732394366,0,0,0.732394366,0,0,0,0,0,0,0,100,0.14084507,40,0.056338028,20,0.028169014,0.225352112,30,0.042253521,1,0.001408451,0,0,0.043661972,710,520,BP_1919_1929,0.73,100,BP_1973_1982,0.14,0.19
E01000098,LSOA,Barking and Dagenham 023D,0,0,0.223880597,150,0.626865672,420,0.149253731,100,0,0,0,0,0,0,0,0,670,LSOA,Barking and Dagenham 023D,Barking and Dagenham 023D,0,0,10,0.014925373,600,0.895522388,20,0.029850746,0.925373134,1,0.001492537,0,0,0,0,0.001492537,1,0.001492537,0,0,1,0.001492537,0.002985074,30,0.044776119,0,0,1,0.001492537,0.046268656,670,600,BP_1919_1929,0.9,30,BP_2000_2009,0.04,0.05
E01000099,LSOA,Barking and Dagenham 023E,0.011494253,10,0.103448276,90,0.83908046,730,0.034482759,30,0.011494253,10,0,0,0,0,0,0,870,LSOA,Barking and Dagenham 023E,Barking and Dagenham 023E,1,0.001149425,0,0,640,0.735632184,0,0,0.735632184,0,0,0,0,0,0,0,0,0,0,0,30,0.034482759,0.034482759,0,0,190,0.218390805,10,0.011494253,0.229885058,870,640,BP_1919_1929,0.74,190,BP_2010_2015,0.22,0.3
E01000100,LSOA,Barking and Dagenham 004B,0,0,0.098360656,60,0.885245902,540,0,0,0,0,0,0,0,0,0,0,610,LSOA,Barking and Dagenham 004B,Barking and Dagenham 004B,0,0,0,0,590,0.967213115,1,0.001639344,0.968852459,0,0,20,0.032786885,0,0,0.032786885,1,0.001639344,0,0,0,0,0.001639344,1,0.001639344,0,0,0,0,0.001639344,610,590,BP_1919_1929,0.97,20,BP_1955_1964,0.03,0.03
E01000101,LSOA,Barking and Dagenham 004C,0,0,0.107692308,70,0.876923077,570,0,0,0,0,0,0,0,0,0,0,650,LSOA,Barking and Dagenham 004C,Barking and Dagenham 004C,1,0.001538462,0,0,610,0.938461538,10,0.015384615,0.953846153,1,0.001538462,0,0,0,0,0.001538462,30,0.046153846,0,0,0,0,0.046153846,0,0,1,0.001538462,0,0,0.001538462,650,610,BP_1919_1929,0.94,30,BP_1973_1982,0.05,0.05
E01000102,LSOA,Barking and Dagenham 007G,0,0,0.135135135,100,0.837837838,620,0.013513514,10,0,0,0,0,0,0,0,0,740,LSOA,Barking and Dagenham 007G,Barking and Dagenham 007G,10,0.013513514,0,0,670,0.905405405,10,0.013513514,0.918918919,0,0,0,0,40,0.054054054,0.054054054,0,0,0,0,0,0,0,10,0.013513514,1,0.001351351,0,0,0.014864865,740,670,BP_1919_1929,0.91,40,BP_1965_1972,0.05,0.06
E01000103,LSOA,Barking and Dagenham 014A,0.016129032,10,0.306451613,190,0.064516129,40,0.612903226,380,0,0,0,0,0,0,0,0,620,LSOA,Barking and Dagenham 014A,Barking and Dagenham 014A,1,0.001612903,0,0,0,0,0,0,0,340,0.548387097,1,0.001612903,130,0.209677419,0.759677419,0,0,1,0.001612903,140,0.225806452,0.227419355,10,0.016129032,1,0.001612903,1,0.001612903,0.019354838,620,340,BP_1945_1954,0.55,140,BP_1993_1999,0.23,0.41
E01000104,LSOA,Barking and Dagenham 014B,0.060606061,40,0.681818182,450,0.151515152,100,0.090909091,60,0.015151515,10,0,0,0,0,0,0,660,LSOA,Barking and Dagenham 014B,Barking and Dagenham 014B,0,0,1,0.001538462,10,0.015384615,90,0.138461538,0.153846153,70,0.107692308,140,0.215384615,280,0.430769231,0.753846154,0,0,1,0.001538462,0,0,0.001538462,60,0.092307692,10,0.015384615,0,0,0.107692307,650,280,BP_1965_1972,0.43,140,BP_1955_1964,0.22,0.5
E01000105,LSOA,Barking and Dagenham 014C,0.029126214,30,0.533980583,550,0.417475728,430,0.029126214,30,0,0,0,0,0,0,0,0,1030,LSOA,Barking and Dagenham 014C,Barking and Dagenham 014C,0,0,0,0,320,0.310679612,10,0.009708738,0.32038835,110,0.106796117,60,0.058252427,100,0.097087379,0.262135923,210,0.203883495,1,0.000970874,40,0.038834951,0.24368932,190,0.184466019,10,0.009708738,1,0.000970874,0.195145631,1030,320,BP_1919_1929,0.31,210,BP_1973_1982,0.2,0.66
E01000106,LSOA,Barking and Dagenham 014D,0.010638298,10,0.723404255,680,0.170212766,160,0.095744681,90,0,0,0,0,0,0,0,0,940,LSOA,Barking and Dagenham 014D,Barking and Dagenham 014D,10,0.010638298,10,0.010638298,80,0.085106383,60,0.063829787,0.14893617,100,0.106382979,40,0.042553191,320,0.340425532,0.489361702,50,0.053191489,20,0.021276596,230,0.244680851,0.319148936,30,0.031914894,1,0.00106383,1,0.00106383,0.034042554,940,320,BP_1965_1972,0.34,230,BP_1993_1999,0.24,0.72
E01000107,LSOA,Barking and Dagenham 010C,0.163934426,100,0.163934426,100,0.590163934,360,0.049180328,30,0.032786885,20,0,0,0,0,0,0,610,LSOA,Barking and Dagenham 010C,Barking and Dagenham 010C,0,0,0,0,140,0.229508197,200,0.327868852,0.557377049,160,0.262295082,80,0.131147541,10,0.016393443,0.409836066,30,0.049180328,1,0.001639344,1,0.001639344,0.052459016,1,0.001639344,1,0.001639344,0,0,0.003278688,610,200,BP_1930_1939,0.33,160,BP_1945_1954,0.26,0.8
E01000108,LSOA,Barking and Dagenham 010D,0.073529412,50,0.367647059,250,0.470588235,320,0.073529412,50,0.014705882,10,0,0,0,0,0,0,680,LSOA,Barking and Dagenham 010D,Barking and Dagenham 010D,10,0.014084507,10,0.014084507,60,0.084507042,320,0.450704225,0.535211267,30,0.042253521,40,0.056338028,10,0.014084507,0.112676056,20,0.028169014,90,0.126760563,90,0.126760563,0.28169014,30,0.042253521,20,0.028169014,1,0.001408451,0.071830986,710,320,BP_1930_1939,0.45,90,BP_1993_1999,0.13,0.28
E01000109,LSOA,Barking and Dagenham 004D,0.063492063,40,0.079365079,50,0.857142857,540,0.015873016,10,0,0,0,0,0,0,0,0,630,LSOA,Barking and Dagenham 004D,Barking and Dagenham 004D,0,0,0,0,250,0.396825397,290,0.46031746,0.857142857,0,0,70,0.111111111,0,0,0.111111111,0,0,0,0,0,0,0,1,0.001587302,20,0.031746032,1,0.001587302,0.034920636,630,290,BP_1930_1939,0.46,250,BP_1919_1929,0.4,0.86
E01000110,LSOA,Barking and Dagenham 002C,0.019230769,10,0.096153846,50,0.596153846,310,0.230769231,120,0.057692308,30,0,0,0,0,0,0,520,LSOA,Barking and Dagenham 002C,Barking and Dagenham 002C,20,0.038461538,80,0.153846154,10,0.019230769,290,0.557692308,0.576923077,30,0.057692308,60,0.115384615,10,0.019230769,0.192307692,10,0.019230769,1,0.001923077,1,0.001923077,0.023076923,10,0.019230769,1,0.001923077,0,0,0.021153846,520,290,BP_1930_1939,0.56,80,BP_1900_1918,0.15,0.28
E01000111,LSOA,Barking and Dagenham 002D,0.026666667,20,0.52,390,0.373333333,280,0.066666667,50,0.013333333,10,0,0,0,0,0,0,750,LSOA,Barking and Dagenham 002D,Barking and Dagenham 002D,20,0.026666667,30,0.04,50,0.066666667,190,0.253333333,0.32,180,0.24,160,0.213333333,70,0.093333333,0.546666666,1,0.001333333,0,0,30,0.04,0.041333333,20,0.026666667,1,0.001333333,1,0.001333333,0.029333333,750,190,BP_1930_1939,0.25,180,BP_1945_1954,0.24,0.95
E01000112,LSOA,Barking and Dagenham 002E,0.04,30,0.466666667,350,0.426666667,320,0.04,30,0.013333333,10,0,0,0,0,0,0,750,LSOA,Barking and Dagenham 002E,Barking and Dagenham 002E,1,0.001333333,70,0.093333333,190,0.253333333,150,0.2,0.453333333,30,0.04,50,0.066666667,10,0.013333333,0.12,0,0,130,0.173333333,10,0.013333333,0.186666666,120,0.16,0,0,1,0.001333333,0.161333333,750,190,BP_1919_1929,0.25,150,BP_1930_1939,0.2,0.79
E01000113,LSOA,Barking and Dagenham 002F,0,0,0.257575758,170,0.696969697,460,0.045454545,30,0,0,0,0,0,0,0,0,660,LSOA,Barking and Dagenham 002F,Barking and Dagenham 002F,80,0.121212121,190,0.287878788,180,0.272727273,120,0.181818182,0.454545455,0,0,50,0.075757576,20,0.03030303,0.106060606,0,0,1,0.001515152,10,0.015151515,0.016666667,10,0.015151515,0,0,1,0.001515152,0.016666667,660,190,BP_1900_1918,0.29,180,BP_1919_1929,0.27,0.95
E01000114,LSOA,Barking and Dagenham 004E,0,0,0.202531646,160,0.746835443,590,0.037974684,30,0.012658228,10,0,0,0,0,0,0,790,LSOA,Barking and Dagenham 004E,Barking and Dagenham 004E,20,0.025316456,10,0.012658228,10,0.012658228,560,0.708860759,0.721518987,50,0.063291139,30,0.037974684,50,0.063291139,0.164556962,20,0.025316456,10,0.012658228,20,0.025316456,0.06329114,1,0.001265823,1,0.001265823,1,0.001265823,0.003797469,790,560,BP_1930_1939,0.71,50,BP_1965_1972,0.06,0.09
E01000115,LSOA,Barnet 009A,0,0,0.040816327,20,0,0,0.714285714,350,0.265306122,130,0,0,0,0,0,0,490,LSOA,Barnet 009A,Barnet 009A,1,0.002040816,1,0.002040816,20,0.040816327,390,0.795918367,0.836734694,50,0.102040816,20,0.040816327,1,0.002040816,0.144897959,0,0,0,0,0,0,0,1,0.002040816,0,0,1,0.002040816,0.004081632,490,390,BP_1930_1939,0.8,50,BP_1945_1954,0.1,0.13
E01000116,LSOA,Barnet 009B,0.016129032,10,0.129032258,80,0.580645161,360,0.290322581,180,0,0,0,0,0,0,0,0,620,LSOA,Barnet 009B,Barnet 009B,0,0,0,0,1,0.001612903,570,0.919354839,0.920967742,20,0.032258065,1,0.001612903,30,0.048387097,0.082258065,0,0,1,0.001612903,0,0,0.001612903,0,0,0,0,0,0,0,620,570,BP_1930_1939,0.92,30,BP_1965_1972,0.05,0.05
E01000117,LSOA,Barnet 010A,0.226666667,170,0.293333333,220,0.2,150,0.266666667,200,0.013333333,10,0,0,0,0,0,0,750,LSOA,Barnet 010A,Barnet 010A,1,0.001282051,10,0.012820513,50,0.064102564,620,0.794871795,0.858974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0.141025641,0,0,1,0.001282051,0.142307692,780,620,BP_1930_1939,0.79,110,BP_2000_2009,0.14,0.18
